Date,TWSEMarginMaintenanceRate_IncludeETF,TWSEMarginMaintenanceRate_ExcludeETF,TWSEMarginMarketValueK_IncludeETF,TWSEMarginMarketValueK_ExcludeETF,TWSEETFMarginMarketValueK,TWSETotalMarginAmountK,TPEXMarginMaintenanceRate_IncludeETF,TPEXMarginMaintenanceRate_ExcludeETF,TPEXMarginMarketValueK_IncludeETF,TPEXMarginMarketValueK_ExcludeETF,TPEXETFMarginMarketValueK,TPEXTotalMarginAmountK,CombinedMarginMaintenanceRate_IncludeETF,CombinedMarginMaintenanceRate_ExcludeETF,CombinedMarginMarketValueK_IncludeETF,CombinedMarginMarketValueK_ExcludeETF,CombinedETFMarginMarketValueK,CombinedTotalMarginAmountK,TWIIOpen,TWIIHigh,TWIILow,TWIIClose,TWIIVolume,MacroMicroOldMarginMaintenanceRate,Status
2021-05-27,174.302296,168.004403,395554039.59,381261876.0,14292163.59,226935645.0,169.141547,168.891842,97255868.61,97112289.15,143579.46,57499692.0,173.259031,168.183802,492809908.2,478374165.15,14435743.05,284435337.0,16591.7,16601.61,16419.42,16601.61,,168.3,ok
2021-05-28,178.220469,172.05135,415904848.98,401508261.77,14396587.21,233365365.0,171.637543,171.391991,99361352.9,99219202.46,142150.44,57890221.0,176.912041,171.920296,515266201.88,500727464.23,14538737.65,291255586.0,16690.04,16889.01,16690.04,16870.86,,172.4,ok
2021-05-31,179.480234,173.266864,420069548.28,405527291.48,14542256.8,234047805.0,172.99948,172.756377,100086428.82,99945785.07,140643.75,57853601.0,178.195777,173.165688,520155977.1,505473076.55,14682900.55,291901406.0,16948.47,17113.33,16939.91,17068.43,,173.6,ok
2021-06-01,181.802748,175.757481,436555845.77,422039584.0,14516261.77,240126099.0,175.423423,175.181665,102229526.21,102088639.09,140887.12,58275870.0,180.556909,175.645028,538785371.98,524128223.09,14657148.89,298401969.0,17098.49,17184.3,17060.45,17162.38,,176.1,ok
2021-06-02,179.915718,173.827752,432694056.82,418052607.7,14641449.12,240498196.0,172.522878,172.288178,101608140.95,101469913.01,138227.94,58895459.0,178.46143,173.524893,534302197.77,519522520.71,14779677.06,299393655.0,17192.91,17274.66,17056.42,17165.04,,174.1,ok
2021-06-03,182.039391,176.053529,447741302.11,433018566.94,14722735.17,245958470.0,174.317089,174.082747,103380225.99,103241247.87,138978.12,59305847.0,180.539125,175.670652,551121528.1,536259814.81,14861713.29,305264317.0,17201.3,17311.28,17198.89,17246.16,,176.3,ok
2021-06-04,179.756147,173.841157,442840396.82,428268451.8,14571945.02,246356191.0,172.243728,172.012974,102039565.03,101902863.25,136701.78,59241382.0,178.299833,173.486756,544879961.85,530171315.05,14708646.8,305597573.0,17225.06,17225.06,17084.49,17147.41,,172.6,ok
2021-06-07,177.851128,171.765443,437373586.22,422407599.62,14965986.6,245921177.0,172.06008,171.832184,101920898.22,101785902.25,134995.97,59235645.0,176.726996,171.778399,539294484.44,524193501.87,15100982.57,305156822.0,17176.09,17189.23,16775.85,17083.91,,172.0,ok
2021-06-08,178.448136,172.330167,441653706.64,426511918.47,15141788.17,247496957.0,172.708631,172.492606,102956122.85,102827344.52,128778.33,59612610.0,177.334049,172.361698,544609829.49,529339262.99,15270566.5,307109567.0,17094.34,17181.52,17056.53,17076.21,,172.6,ok
2021-06-09,177.090153,171.020504,439107176.38,424057065.73,15050110.65,247956857.0,172.723693,172.502421,103374802.22,103242371.41,132430.81,59849810.0,176.24114,171.308647,542481978.6,527299437.14,15182541.46,307806667.0,17082.52,17082.52,16907.43,16966.22,,171.3,ok
2021-06-10,177.405787,171.429785,440035376.15,425212566.66,14822809.49,248038908.0,175.021493,174.806884,106460686.06,106330145.11,130540.95,60827207.0,176.936231,172.094861,546496062.21,531542711.77,14953350.44,308866115.0,17024.54,17159.22,16978.01,17159.22,,171.7,ok
2021-06-11,178.955017,172.907063,450000132.73,434791953.46,15208179.27,251459915.0,174.716004,174.505521,105679183.43,105551870.12,127313.31,60486264.0,178.133073,173.217003,555679316.16,540343823.58,15335492.58,311946179.0,17200.45,17278.55,17193.61,17213.52,,173.2,ok
2021-06-14,,,,,,,,,,,,,,,,,,,,,,,,,data unavailable: TWSE MI_MARGN total 20210614: missing tables (keys=stat; stat='很抱歉，沒有符合條件的資料')
2021-06-15,182.738295,176.876804,468302266.22,453281059.46,15021206.76,256269364.0,177.022597,176.814761,108085080.17,107958180.87,126899.3,61057222.0,181.63853,176.864866,576387346.39,561239240.33,15148106.06,317326586.0,17279.7,17371.29,17279.7,17371.29,,177.1,ok
2021-06-16,179.581224,173.681434,456083020.91,441099305.79,14983715.12,253970327.0,174.935008,174.738889,106587972.11,106468476.79,119495.32,60930041.0,178.682228,173.886041,562670993.02,547567782.58,15103210.44,314900368.0,17357.37,17398.22,17275.02,17307.86,,173.9,ok
2021-06-17,182.763429,177.016366,475321681.22,460375015.58,14946665.64,260074832.0,178.034333,177.830969,109574641.18,109449477.1,125164.08,61546916.0,181.858449,177.172252,584896322.4,569824492.68,15071829.72,321621748.0,17254.84,17390.61,17150.52,17390.61,,177.3,ok
2021-06-18,182.660985,176.916569,479680075.64,464594853.34,15085222.3,262606750.0,178.392314,178.195759,111696140.75,111573072.34,123068.41,62612642.0,181.839162,177.162844,591376216.39,576167925.68,15208290.71,325219392.0,17384.74,17417.5,17318.54,17318.54,,177.2,ok
2021-06-21,182.21431,176.457804,480995011.84,465799440.7,15195571.14,263972139.0,175.623806,175.42422,108768659.82,108645050.41,123609.41,61932754.0,180.961895,176.261389,589763671.66,574444491.11,15319180.55,325904893.0,17305.49,17305.49,17023.31,17062.98,,177.5,ok
2021-06-22,181.669513,175.920146,481122562.64,465896285.9,15226276.74,264833958.0,174.496687,174.299715,107961051.32,107839185.14,121866.18,61869972.0,180.31115,175.613275,589083613.96,573735471.04,15348142.92,326703930.0,17162.71,17270.47,17075.55,17075.55,,176.2,ok
2021-06-23,180.116076,174.341923,473178275.31,458009148.27,15169127.04,262707409.0,177.861263,177.661935,112632112.18,112505886.01,126226.17,63325825.0,179.678121,174.986773,585810387.49,570515034.28,15295353.21,326033234.0,17127.59,17375.79,17127.59,17336.71,,174.6,ok
2021-06-24,183.144208,177.488079,492769119.6,477550698.25,15218421.35,269060717.0,178.70284,178.507003,114079527.4,113954509.67,125017.73,63837557.0,182.292518,177.683471,606848647.0,591505207.92,15343439.08,332898274.0,17358.57,17439.63,17319.89,17407.96,,177.7,ok
2021-06-25,184.594533,179.083499,502152634.17,487160965.72,14991668.45,272030069.0,178.293546,178.106826,114682245.75,114562143.58,120102.17,64322152.0,183.389566,178.896725,616834879.92,601723109.3,15111770.62,336352221.0,17471.07,17597.33,17471.07,17502.99,,179.3,ok
2021-06-28,188.39656,183.025589,528055211.02,513000957.93,15054253.09,280289200.0,179.681574,179.497089,117826790.71,117705814.15,120976.56,65575333.0,186.744213,182.356591,645882001.73,630706772.08,15175229.65,345864533.0,17531.82,17595.51,17481.23,17590.97,,183.3,ok
2021-06-29,186.401369,180.978348,515610992.22,500610192.15,15000800.07,276613307.0,177.129574,176.946608,117127716.96,117006730.09,120986.87,66125444.0,184.612539,180.200494,632738709.18,617616922.24,15121786.94,342738751.0,17621.15,17713.24,17541.14,17598.19,,181.2,ok
2021-06-30,187.07356,181.843136,536620539.11,521617067.51,15003471.6,286850018.0,179.192089,179.008391,119016886.06,118894875.89,122010.17,66418605.0,185.591752,181.310171,655637425.17,640511943.4,15125481.77,353268623.0,17648.25,17797.27,17648.25,17755.46,,182.1,ok
2021-07-01,190.615215,185.27623,541566014.26,526397167.9,15168846.36,284114788.0,175.898462,175.713468,115304544.82,115183277.64,121267.18,65551764.0,187.856275,183.483505,656870559.08,641580445.54,15290113.54,349666552.0,17801.19,17863.9,17644.36,17713.94,,185.6,ok
2021-07-02,188.760696,183.487762,545766501.72,530520790.79,15245710.93,289131431.0,178.661455,178.49058,118564504.79,118451107.21,113397.58,66362666.0,186.875397,182.554901,664331006.51,648971898.0,15359108.51,355494097.0,17745.69,17795.88,17676.98,17710.15,,183.8,ok
2021-07-05,190.332805,185.204621,567310220.3,552025040.93,15285179.37,298062239.0,181.474152,181.301353,124109629.83,123991453.16,118176.67,68389701.0,188.679544,184.476167,691419850.13,676016494.09,15403356.04,366451940.0,17783.8,17945.52,17783.8,17919.33,,186.3,ok
2021-07-06,190.204161,185.06133,568015941.49,552657653.99,15358287.5,298634866.0,179.52091,179.34627,122287085.7,122168123.38,118962.32,68118575.0,188.219918,183.999849,690303027.19,674825777.37,15477249.82,366753441.0,17929.22,18008.37,17895.78,17913.07,,185.3,ok
2021-07-07,186.413675,181.197231,550923068.91,535506500.32,15416568.59,295537905.0,179.786657,179.613627,123084956.94,122966497.79,118459.15,68461675.0,185.167254,180.899384,674008025.85,658472998.11,15535027.74,363999580.0,17901.25,17933.62,17756.82,17850.69,,181.4,ok
2021-07-08,188.199742,183.060481,563377204.88,547992791.76,15384413.12,299350679.0,180.945313,180.777719,124784412.98,124668836.19,115576.79,68962501.0,186.841431,182.633059,688161617.86,672661627.95,15499989.91,368313180.0,17880.9,17935.11,17742.08,17866.09,,183.3,ok
2021-07-09,182.429647,177.238161,539010667.55,523671790.7,15338876.85,295462211.0,179.736364,179.568207,123473331.63,123357812.97,115518.66,68696912.0,181.921571,177.677714,662483999.18,647029603.67,15454395.51,364159123.0,17778.12,17778.12,17597.46,17661.48,,177.5,ok
2021-07-12,183.796872,178.659976,550016414.19,534644130.61,15372283.58,299252325.0,182.625282,182.459996,128606803.52,128490407.42,116396.1,70421139.0,183.57369,179.383862,678623217.71,663134538.03,15488679.68,369673464.0,17843.3,17947.9,17759.9,17814.33,,178.9,ok
2021-07-13,178.284112,173.08032,522993454.02,507728216.99,15265237.03,293348324.0,179.249282,179.096223,128992985.11,128882839.26,110145.85,71962902.0,178.474241,174.265396,651986439.13,636611056.25,15375382.88,365311226.0,17931.47,18018.04,17786.76,17847.52,,173.3,ok
2021-07-14,175.404138,170.183269,510863228.7,495657487.6,15205741.1,291249246.0,179.213163,179.052063,128338055.32,128222688.19,115367.13,71611958.0,176.155863,171.933557,639201284.02,623880175.79,15321108.23,362861204.0,17892.51,17940.86,17716.44,17845.75,,170.4,ok
2021-07-15,180.747772,175.573418,535893518.42,520552234.13,15341284.29,296486929.0,181.439401,181.282131,132970309.3,132855051.78,115257.52,73286347.0,180.884848,176.704843,668863827.72,653407285.91,15456541.81,369773276.0,17878.78,18034.19,17878.78,18034.19,,175.8,ok
2021-07-16,181.893982,176.7067,537840096.65,522501884.7,15338211.95,295688780.0,181.441159,181.283076,133237300.03,133121215.22,116084.81,73432787.0,181.803898,177.617121,671077396.68,655623099.92,15454296.76,369121567.0,17839.58,17926.38,17779.61,17895.25,,177.0,ok
2021-07-19,181.952861,176.862041,545726767.43,530457996.19,15268771.24,299927555.0,181.464607,181.30917,134578402.7,134463126.66,115276.04,74162342.0,181.856066,177.743673,680305170.13,664921122.85,15384047.28,374089897.0,17854.35,17854.35,17708.15,17789.25,,177.1,ok
2021-07-20,176.075847,170.938687,520507579.2,505321334.99,15186244.21,295615548.0,178.948462,178.791781,130913319.13,130798695.87,114623.26,73156996.0,176.645715,172.496581,651420898.33,636120030.86,15300867.47,368772544.0,17724.92,17724.92,17500.69,17528.74,,171.2,ok
2021-07-21,172.474851,167.293752,506685566.29,491464865.39,15220700.9,293773592.0,178.822344,178.666213,131421413.5,131306668.48,114745.02,73492725.0,173.745032,169.569466,638106979.79,622771533.87,15335445.92,367266317.0,17593.6,17707.56,17352.24,17458.79,,167.6,ok
2021-07-22,173.637189,168.464237,511572120.13,496331502.0,15240618.13,294621287.0,181.222985,181.070987,134550579.82,134437727.47,112852.35,74245869.0,175.164064,171.001733,646122699.95,630769229.47,15353470.48,368867156.0,17482.81,17667.38,17482.81,17572.33,,168.7,ok
2021-07-23,175.115199,170.008011,519138536.14,503997999.73,15140536.41,296455441.0,179.751897,179.600097,133185338.07,133072863.19,112474.88,74093982.0,176.04234,171.926017,652323874.21,637070862.92,15253011.29,370549423.0,17603.95,17672.6,17511.86,17572.92,,170.3,ok
2021-07-26,173.882403,169.097148,518204708.4,503943681.38,14261027.02,298020214.0,182.826582,182.677694,138576314.92,138463463.04,112851.88,75796590.0,175.69596,171.850794,656781023.32,642407144.42,14373878.9,373816804.0,17554.93,17637.36,17403.56,17403.56,,169.4,ok
2021-07-27,169.673691,164.898907,503202465.34,489041854.6,14160610.74,296570707.0,177.758016,177.603541,132291255.75,132176292.2,114963.55,74422104.0,171.295427,167.447489,635493721.09,621218146.8,14275574.29,370992811.0,17394.77,17459.35,17264.5,17269.87,,165.2,ok
2021-07-28,167.31023,162.718597,484393166.93,471099564.83,13293602.1,289517961.0,172.661748,172.503831,123835854.81,123722594.07,113260.74,71721650.0,168.372737,164.661388,608229021.74,594822158.9,13406862.84,361239611.0,17252.87,17252.87,16893.7,17135.22,,163.0,ok
2021-07-29,173.074696,168.45437,504690625.59,491217627.22,13472998.37,291602781.0,176.920251,176.762003,128706674.85,128591552.07,115122.78,72748413.0,173.842521,170.113119,633397300.44,619809179.29,13588121.15,364351194.0,17216.58,17402.81,17190.48,17402.81,,168.7,ok
2021-07-30,169.024025,164.41757,492648514.29,479222238.22,13426276.07,291466562.0,174.153943,173.995719,126560235.4,126445252.13,114983.27,72671473.0,170.047809,166.329093,619208749.69,605667490.35,13541259.34,364138035.0,17414.77,17429.01,17237.67,17247.41,,164.7,ok
2021-08-02,172.596577,167.976505,503924210.77,490435147.24,13489063.53,291966515.0,177.094808,176.937119,130154616.26,130038723.68,115892.58,73494315.0,173.501173,169.778488,634078827.03,620473870.92,13604956.11,365460830.0,17256.61,17503.28,17231.22,17503.28,,168.3,ok
2021-08-03,173.137998,168.52692,507269806.26,493760001.58,13509804.68,292985833.0,177.857599,177.701005,131883183.25,131767067.11,116116.14,74150997.0,174.091221,170.37982,639152989.51,625527068.69,13625920.82,367136830.0,17489.12,17553.76,17456.2,17553.76,,168.8,ok
2021-08-04,173.998365,169.387104,510892690.93,497353142.44,13539548.49,293619248.0,177.442035,177.286026,132360533.38,132244160.45,116372.93,74593674.0,174.695994,170.987292,643253224.31,629597302.89,13655921.42,368212922.0,17588.64,17636.11,17557.18,17623.89,,169.7,ok
2021-08-05,172.921512,168.322463,508232718.31,494715676.56,13517041.75,293909481.0,177.92588,177.768923,132592479.44,132475513.37,116966.07,74521188.0,173.933728,170.233165,640825197.75,627191189.93,13634007.82,368430669.0,17624.82,17643.97,17566.72,17603.12,,168.6,ok
2021-08-06,172.558985,167.974665,506567056.96,493109250.15,13457806.81,293561681.0,175.53146,175.372793,130221027.11,130103317.58,117709.53,74186717.0,173.158629,169.467106,636788084.07,623212567.73,13575516.34,367748398.0,17593.85,17593.85,17469.68,17526.28,,168.2,ok
2021-08-09,170.757659,166.131419,495534534.5,482109299.78,13425234.72,290197545.0,170.36777,170.206282,123798740.15,123681394.02,117346.13,72665587.0,170.679581,166.947436,619333274.65,605790693.8,13542580.85,362863132.0,17505.01,17510.09,17350.15,17485.15,,166.4,ok
2021-08-10,168.517708,163.755608,480737252.58,467152218.52,13585034.06,285274027.0,167.502545,167.340136,119958251.08,119841940.09,116310.99,71615778.0,168.313999,164.474902,600695503.66,586994158.61,13701345.05,356889805.0,17492.45,17524.91,17305.06,17323.64,,164.0,ok
2021-08-11,165.238177,160.439814,459502679.71,446159149.21,13343530.5,278085058.0,163.059414,162.892496,113283535.19,113167570.99,115964.2,69473778.0,164.802662,160.930082,572786214.9,559326720.2,13459494.7,347558836.0,17308.62,17327.2,17090.25,17227.18,,160.7,ok
2021-08-12,167.997984,163.208097,470687832.98,457267780.64,13420052.34,280174691.0,165.292535,165.125557,114601159.29,114485389.42,115769.87,69332326.0,167.461299,163.588467,585288992.27,571753170.06,13535822.21,349507017.0,17221.35,17233.11,17139.21,17219.94,,163.5,ok
2021-08-13,163.986799,159.11729,455527674.32,442001000.58,13526673.74,277783137.0,160.158313,159.990163,109032015.99,108917542.96,114473.03,68077650.0,163.233217,159.289103,564559690.31,550918543.54,13641146.77,345860787.0,17216.34,17216.34,16978.11,16982.11,,159.4,ok
2021-08-16,162.107269,157.155898,443036359.39,429504348.24,13532011.15,273298269.0,158.940998,158.769771,106121874.78,106007549.98,114324.8,66768094.0,161.485608,157.472763,549158234.17,535511898.22,13646335.95,340066363.0,16941.33,16983.59,16773.57,16858.77,,157.4,ok
2021-08-17,158.617741,153.659826,427180580.53,413828194.94,13352385.59,269314502.0,155.327504,155.15663,101943685.35,101831538.46,112146.89,65631445.0,157.973031,153.953119,529124265.88,515659733.4,13464532.48,334945947.0,16841.62,16870.55,16657.63,16661.36,,154.0,ok
2021-08-18,165.728408,160.846336,447595531.9,434410140.1,13185391.8,270077735.0,162.316939,162.143035,106000390.52,105886823.05,113567.47,65304577.0,165.064138,161.098825,553595922.42,540296963.15,13298959.27,335382312.0,16630.99,16826.27,16418.54,16826.27,,161.2,ok
2021-08-19,158.728294,153.75153,424016900.38,410722281.37,13294619.01,267133785.0,157.194369,157.018716,101863014.0,101749189.44,113824.56,64800676.0,158.428839,154.389354,525879914.38,512471470.81,13408443.57,331934461.0,16777.78,16777.78,16375.4,16375.4,,154.1,ok
2021-08-20,160.453558,155.611281,426332638.57,413466482.04,12866156.53,265704696.0,159.282131,159.104525,103210389.74,103095305.82,115083.92,64797218.0,160.223892,156.296156,529543028.31,516561787.86,12981240.45,330501914.0,16426.98,16507.11,16248.08,16341.94,,155.9,ok
2021-08-23,167.015719,162.231335,451376070.1,438445810.36,12930259.74,270259633.0,164.82235,164.645179,108044261.11,107928122.23,116138.88,65551948.0,166.587564,162.702528,559420331.21,546373932.59,13046398.62,335811581.0,16459.13,16785.29,16459.13,16741.84,,162.5,ok
2021-08-24,165.758663,160.93236,445136356.74,432175568.69,12960788.05,268544853.0,164.554137,164.375474,108567594.8,108449718.5,117876.3,65976825.0,165.521097,161.611436,553703951.54,540625287.19,13078664.35,334521678.0,16830.63,16904.3,16779.9,16818.73,,161.2,ok
2021-08-25,169.068158,164.221149,455298913.81,442245963.98,13052949.83,269299032.0,167.384037,167.205574,110094828.11,109977446.41,117381.7,65773792.0,168.73757,164.806982,565393741.92,552223410.39,13170331.53,335072824.0,16821.08,17045.86,16821.08,17045.86,,164.5,ok
2021-08-26,168.353686,163.616632,457364485.07,444495387.07,12869098.0,271668828.0,167.219675,167.043204,110902029.66,110784992.04,117037.62,66321161.0,168.131168,164.289002,568266514.73,555280379.11,12986135.62,337989989.0,17177.39,17201.42,16984.69,17066.96,,163.9,ok
2021-08-27,167.787374,162.995252,452245658.14,439329214.01,12916444.13,269534976.0,166.863561,166.685631,110425432.58,110307683.42,117749.16,66177080.0,167.605268,163.722716,562671090.72,549636897.43,13034193.29,335712056.0,17061.1,17229.89,17000.26,17209.93,,163.3,ok
