Date,TWSEMarginMaintenanceRate_IncludeETF,TWSEMarginMaintenanceRate_ExcludeETF,TWSEMarginMarketValueK_IncludeETF,TWSEMarginMarketValueK_ExcludeETF,TWSEETFMarginMarketValueK,TWSETotalMarginAmountK,TPEXMarginMaintenanceRate_IncludeETF,TPEXMarginMaintenanceRate_ExcludeETF,TPEXMarginMarketValueK_IncludeETF,TPEXMarginMarketValueK_ExcludeETF,TPEXETFMarginMarketValueK,TPEXTotalMarginAmountK,CombinedMarginMaintenanceRate_IncludeETF,CombinedMarginMaintenanceRate_ExcludeETF,CombinedMarginMarketValueK_IncludeETF,CombinedMarginMarketValueK_ExcludeETF,CombinedETFMarginMarketValueK,CombinedTotalMarginAmountK,Status
2009-07-21,177.4469801679044,177.21940682552943,360272360.56,359810316.15,462044.4100000262,203030990.0,215.89846468177765,215.89846468177765,84336648.27000001,84336648.27000001,0.0,39063107.0,183.6513216718374,183.46046843926143,444609008.83000004,444146964.41999996,462044.41000008583,242094097.0,ok
2009-07-22,177.9486999203108,177.73029838820707,364192191.99,363745208.49,446983.5,204661339.0,217.17416871186654,217.17416871186654,85294915.87,85294915.87,0.0,39274890.0,184.26418646489776,184.08094861546786,449487107.86,449040124.36,446983.5,243936229.0,ok
2009-07-23,176.95830761136895,176.7394421330435,364487125.94,364036321.17,450804.7699999809,205973447.0,215.44634829735384,215.44634829735384,84922420.32,84922420.32,0.0,39416969.0,183.1406269183716,182.95691771841652,449409546.26,448958741.49,450804.7699999809,245390416.0,ok
2009-07-24,175.9595963631579,175.73628230342342,362510119.89,362050050.6,460069.28999996185,206018954.0,214.68323763800652,214.68323763800652,85171564.25,85171564.25,0.0,39673132.0,182.21249671835176,182.02524229860623,447681684.14,447221614.85,460069.28999996185,245692086.0,ok
2009-07-27,176.77626974985264,176.55792158160048,363644143.43000007,363194982.28,449161.15000009537,205708687.0,215.0913530389789,215.0913530389789,86471640.91,86471640.91,0.0,40202286.0,183.04013800148724,182.8574860667157,450115784.34000003,449666623.18999994,449161.15000009537,245910973.0,ok
2009-07-28,179.33375262096112,179.1164987304037,370484326.27,370035503.0,448823.2699999809,206589290.0,219.25836985167314,219.25836985167314,89545578.69,89545578.69,0.0,40840210.0,185.92362873464964,185.7422343293746,460029904.96,459581081.69,448823.2699999809,247429500.0,ok
2009-07-29,177.79799048394926,177.59215737890014,367822394.9100001,367396574.42999995,425820.4800001383,206876576.0,216.89816281478502,216.89816281478502,89680178.46000001,89680178.46000001,0.0,41346675.0,184.31092636442833,184.13937898589523,457502573.3700001,457076752.89,425820.4800001383,248223251.0,ok
2009-07-30,176.04437394621485,175.83932175092377,367089344.64,366661767.91999996,427576.7200000286,208520918.0,214.49298824159803,214.49298824159803,88898813.24000001,88898813.24000001,0.0,41446023.0,182.41938556186915,182.248332254464,455988157.88,455560581.15999997,427576.7200000286,249966941.0,ok
2009-07-31,176.13381061327945,175.93245568902537,367007724.39,366588163.76,419560.62999999523,208368696.0,214.04400172313655,214.04400172313655,90032964.57,90032964.57,0.0,42062830.0,182.5012594300927,182.33372436104548,457040688.96,456621128.33,419560.62999999523,250431526.0,ok
2009-08-03,175.51911088973262,175.3218224548993,366865805.04,366453437.52,412367.52000004053,209017584.0,212.1353151109754,212.1353151109754,89383713.54,89383713.54,0.0,42135235.0,181.6621132888817,181.49792340574925,456249518.58000004,455837151.06,412367.52000004053,251152819.0,ok
2009-08-04,171.27502795703526,171.07678521027785,355482382.43,355070928.38,411454.0500000119,207550620.0,205.7786673784768,205.7786673784768,86095471.19,86095471.19,0.0,41838871.0,177.0635369795915,176.89855246145876,441577853.62,441166399.57,411454.0500000119,249389491.0,ok
2009-08-05,167.5702845920075,167.37870214521743,346505924.87,346109766.01,396158.8600000143,206782441.0,201.99980505210485,201.99980505210485,84168357.65,84168357.65,0.0,41667544.0,173.34445905480734,173.18500689786717,430674282.52,430278123.65999997,396158.8600000143,248449985.0,ok
2009-08-06,167.719238731296,167.52132431160774,347637913.65999997,347227689.07,410224.5899999738,207273725.0,204.7824665420415,204.7824665420415,85383310.16,85383310.16,0.0,41694639.0,173.92620366015657,173.76143389446864,433021223.81999993,432610999.23,410224.58999991417,248968364.0,ok
2009-08-07,,,,,,,,,,,,,,,,,,,data unavailable: TWSE MI_MARGN total 20090807: missing tables (keys=stat; stat='很抱歉，沒有符合條件的資料')
2009-08-10,168.20797856570007,168.00633174821414,349891555.82000005,349472107.71000004,419448.1100000143,208011272.0,204.197667207697,204.197667207697,85164398.43,85164398.43,0.0,41706842.0,174.21882108640307,174.05085245037532,435055954.25000006,434636506.14000005,419448.1100000143,249718114.0,ok
2009-08-11,169.89191884546486,169.68296362387733,353861218.0,353425993.36,435224.6399999857,208286080.0,207.1903489753732,207.1903489753732,86647122.03999999,86647122.03999999,0.0,41820057.0,176.12856098768978,175.95454500982518,440508340.03999996,440073115.4,435224.6399999857,250106137.0,ok
2009-08-12,169.48404786918493,169.27964547686733,355396857.35,354968239.03,428618.32000005245,209693397.0,207.49204784818676,207.49204784818676,87168349.24000001,87168349.24000001,0.0,42010453.0,175.82774621445006,175.65745945880445,442565206.59000003,442136588.27,428618.32000005245,251703850.0,ok
2009-08-13,172.33228215587422,172.12857757239843,361403889.92999995,360976694.12,427195.8099999428,209713401.0,209.8470101472623,209.8470101472623,88951159.38,88951159.38,0.0,42388576.0,178.64003078008386,178.47057720614384,450355049.30999994,449927853.5,427195.8099999428,252101977.0,ok
2009-08-14,171.76168818829015,171.50983415479968,360609420.12,360080658.79999995,528761.3200000525,209947529.0,208.7097403489529,208.7097403489529,88838853.78,88838853.78,0.0,42565744.0,177.98996011587874,177.78056069947655,449448273.9,448919512.5799999,528761.3200000525,252513273.0,ok
2009-08-17,168.36053448690458,168.06182133132205,353236678.45,352609949.37,626729.0799999833,209809668.0,203.48484844711678,203.48484844711678,86613950.44,86613950.44,0.0,42565307.0,174.2845656111506,174.03623311304935,439850628.89,439223899.81,626729.0799999833,252374975.0,ok
2009-08-18,163.6093394067835,163.21400337046435,339207177.7,338387537.32,819640.3799999952,207327515.0,196.76095628434175,196.76095628434175,82601449.69,82601449.69,0.0,41980610.0,169.19168895518345,168.86292294324542,421808627.39,420988987.01,819640.3799999952,249308125.0,ok
2009-08-19,164.18261258946808,163.7206799698953,340080610.13,339123783.31,956826.8199999928,207135582.0,197.33438284291387,197.33438284291387,82706074.16,82706074.16,0.0,41911639.0,169.76165507584602,169.37746013636507,422786684.28999996,421829857.47,956826.8199999332,249047221.0,ok
2009-08-20,161.60985207334235,161.08655114555518,332074180.27,330998907.16999996,1075273.1000000238,205478921.0,193.18442042295752,193.18442042295752,80094996.74,80094996.74,0.0,41460381.0,166.91112903931347,166.4756887949736,412169177.01,411093903.90999997,1075273.1000000238,246939302.0,ok
2009-08-21,159.10157263363143,158.57252132328878,322996702.23,321922659.87,1074042.3600000143,203012891.0,190.55971801718383,190.55971801718383,78386448.45,78386448.45,0.0,41134847.0,164.40174869856875,163.96183376476745,401383150.68,400309108.32,1074042.3600000143,244147738.0,ok
2009-08-24,163.67784837228405,163.1382295155462,331886140.82,330791966.98,1094173.8399999738,202767903.0,195.74001601583038,195.74001601583038,80513844.53,80513844.53,0.0,41133053.0,169.08502209806838,168.63640809591578,412399985.35,411305811.51,1094173.8400000334,243900956.0,ok
2009-08-25,162.6177845501987,162.0943737383333,329854429.68000007,328792741.53000003,1061688.1500000358,202840317.0,195.66373575197258,195.66373575197258,80516646.66999999,80516646.66999999,0.0,41150521.0,168.1911827976098,167.75604836440624,410371076.35,409309388.20000005,1061688.1499999762,243990838.0,ok
2009-08-26,159.49754194869007,158.96496058772033,320586287.2,319515811.26,1070475.9399999976,200997635.0,192.7833428928579,192.7833428928579,78999390.58,78999390.58,0.0,40978328.0,165.1344508875867,164.69206151687058,399585677.78,398515201.84,1070475.9399999976,241975963.0,ok
2009-08-27,159.19630605353333,158.66560378695812,319403702.87,318338927.73,1064775.1399999857,200635122.0,192.17546099777957,192.17546099777957,78781688.37,78781688.37,0.0,40994666.0,164.7915162016365,164.3508523460692,398185391.24,397120616.1,1064775.1399999857,241629788.0,ok
2009-08-28,161.58032758399744,161.0317822951248,323064770.17,321968005.11,1096765.0600000024,199940658.0,195.13329534796407,195.13329534796407,79932724.96000001,79932724.96000001,0.0,40963140.0,167.28565447108477,166.83038350022196,402997495.13,401900730.07000005,1096765.0599999428,240903798.0,ok
2009-08-31,163.13193978109902,162.58273052242404,326928658.53,325828001.93,1100656.5999999642,200407510.0,196.65417064390616,196.65417064390616,80858877.44,80858877.44,0.0,41117296.0,168.83878005060896,168.38306843314473,407787535.96999997,406686879.37,1100656.5999999642,241524806.0,ok
2009-09-01,168.24567594414611,167.6330557962797,340517126.01,339277226.97,1239899.0399999619,202392795.0,203.5700513800257,203.5700513800257,84782248.35999998,84782248.35999998,0.0,41647702.0,174.2740977822218,173.76602676317285,425299374.37,424059475.33000004,1239899.0399999619,244040497.0,ok
2009-09-02,169.38128133597857,168.75350560835193,346976530.06000006,345690535.28,1285994.7800000906,204849395.0,206.62136357639343,206.62136357639343,87105959.18,87105959.18,0.0,42157286.0,175.73714503697983,175.2165134594072,434082489.24000007,432796494.46,1285994.7800000906,247006681.0,ok
2009-09-03,170.72507943971053,170.0396157590441,352549433.35,351133942.24,1415491.1100000143,206501256.0,207.99339867975002,207.99339867975002,88599755.05,88599755.05,0.0,42597388.0,177.09818942250044,176.52994421358633,441149188.40000004,439733697.29,1415491.1100000143,249098644.0,ok
2009-09-04,170.94653564935834,170.25666979962713,356385922.01,354947703.47,1438218.5399999619,208478002.0,208.7418061599763,208.7418061599763,89558645.05000001,89558645.05000001,0.0,42904029.0,177.39715336296254,176.82502872291616,445944567.06,444506348.52000004,1438218.5399999619,251382031.0,ok
2009-09-07,172.2924377362588,171.5957571702882,359264251.47,357811532.90999997,1452718.560000062,208520035.0,209.498607176698,209.498607176698,90589935.89000002,90589935.89000002,0.0,43241307.0,178.68278894064682,178.10576684962217,449854187.36,448401468.79999995,1452718.560000062,251761342.0,ok
2009-09-08,173.07185911346946,172.41085305184126,359672350.85,358298669.39,1373681.4600000381,207816772.0,208.09428185896172,208.09428185896172,90236778.71000001,90236778.71000001,0.0,43363411.0,179.11808335612213,178.57119249729985,449909129.56000006,448535448.1,1373681.4600000381,251180183.0,ok
2009-09-09,170.9979171630764,170.32759739926325,357343844.71999997,355943040.28,1400804.4399999976,208975554.0,204.89678905558867,204.89678905558867,89326400.50999999,89326400.50999999,0.0,43595803.0,176.84912910770004,176.29451180800362,446670245.22999996,445269440.78999996,1400804.4399999976,252571357.0,ok
2009-09-10,170.0442307372725,169.37628982388003,353118197.58000004,351731134.40000004,1387063.1800000072,207662557.0,201.8842758769451,201.8842758769451,87415952.02,87415952.02,0.0,43300030.0,175.53777830637364,174.98508111091476,440534149.6,439147086.42,1387063.1800000072,250962587.0,ok
2009-09-11,171.34405631034736,170.65160616654543,356965738.21,355523137.97,1442600.23999995,208332723.0,204.2621980782377,204.2621980782377,88861858.97999999,88861858.97999999,0.0,43503820.0,177.03054206473917,176.4577100909458,445827597.18999994,444384996.95000005,1442600.2399998903,251836543.0,ok
2009-09-14,169.7708599969184,169.08720935046833,355100872.98,353670916.5,1429956.480000019,209164796.0,203.8363600886583,203.8363600886583,88837163.04999998,88837163.04999998,0.0,43582589.0,175.6449571298235,175.07919203595318,443938036.03,442508079.54999995,1429956.480000019,252747385.0,ok
2009-09-15,171.79231744731794,171.1008684439734,360227716.56,358777831.61,1449884.949999988,209687908.0,207.17478828261883,207.17478828261883,90785894.09,90785894.09,0.0,43820918.0,177.90844514817798,177.33651833486857,451013610.65,449563725.70000005,1449884.9499999285,253508826.0,ok
2009-09-16,173.53895473455972,172.84740601760072,364472310.67,363019896.95000005,1452413.719999969,210023341.0,210.28332943939452,210.28332943939452,93145709.43,93145709.43,0.0,44295337.0,179.93881680212257,179.36771690044725,457618020.1,456165606.38000005,1452413.719999969,254318678.0,ok
2009-09-17,173.4860095400706,172.7890267913381,364507048.1,363042635.34999996,1464412.7500000596,210107460.0,209.20347590817988,209.20347590817988,93002068.38999999,93002068.38999999,0.0,44455317.0,179.72349370230197,179.14822784165335,457509116.49,456044703.73999995,1464412.7500000596,254562777.0,ok
2009-09-18,175.45716319567177,174.77201110878016,371614537.92,370163400.38,1451137.5400000215,211797872.0,214.21956217039678,214.21956217039678,96747597.41000001,96747597.41000001,0.0,45162821.0,182.26995337765533,181.7052220473269,468362135.33000004,466910997.79,1451137.5400000215,256960693.0,ok
2009-09-21,175.5773673827822,174.94579668317834,375910232.32,374558042.73,1352189.5899999738,214099481.0,216.92755492125775,216.92755492125775,98797435.72,98797435.72,0.0,45543977.0,182.8305907249163,182.30980364234713,474707668.03999996,473355478.45000005,1352189.5899999142,259643458.0,ok
2009-09-22,174.24300214273927,173.61451303726403,374404568.96,373054103.28999996,1350465.6700000167,214874953.0,215.63870961473182,215.63870961473182,98980300.38,98980300.38,0.0,45900989.0,181.5293488001282,181.01148443747158,473384869.34,472034403.66999996,1350465.6700000167,260775942.0,ok
2009-09-23,170.6510791967303,170.02491234737766,363876499.2,362541333.89000005,1335165.3099999428,213228361.0,209.92555354194064,209.92555354194064,95617447.43,95617447.43,0.0,45548265.0,177.56392983885647,177.04797701474013,459493946.63,458158781.32000005,1335165.3099999428,258776626.0,ok
2009-09-24,170.6100023932385,169.9884725221297,366443460.13,365108511.69,1334948.4399999976,214784277.0,209.97358393213594,209.97358393213594,96683382.38999999,96683382.38999999,0.0,46045498.0,177.55903923162145,177.04723093059448,463126842.52,461791894.08,1334948.4399999976,260829775.0,ok
2009-09-25,171.15711249519853,170.5331251934507,371382801.02,370028851.14,1353949.8799999952,216983563.0,211.5335467018477,211.5335467018477,98326391.80000001,98326391.80000001,0.0,46482647.0,178.28062005370631,177.7667211821964,469709192.82,468355242.94,1353949.8799999952,263466210.0,ok
2009-09-28,168.66507387687997,168.05341271632693,365523815.26,364198249.06,1325566.199999988,216715771.0,206.89371224222776,206.89371224222776,95815221.55000001,95815221.55000001,0.0,46311326.0,175.39601131285724,174.89204567010827,461339036.81,460013470.61,1325566.199999988,263027097.0,ok
2009-09-29,170.9014105390497,170.27772885595778,369494371.40999997,368145951.46000004,1348419.9499999285,216203231.0,207.30096358583418,207.30096358583418,95871220.84,95871220.84,0.0,46247359.0,177.3155062253813,176.80172572673587,465365592.25,464017172.3000001,1348419.9499999285,262450590.0,ok
2009-09-30,173.31103964321068,172.66125597126677,378785324.0,377365169.12,1420154.8799999952,218558105.0,211.65537414256636,211.65537414256636,98891439.91,98891439.91,0.0,46722858.0,180.06447146001955,179.5291315457114,477676763.90999997,476256609.03,1420154.8799999952,265280963.0,ok
2009-10-01,173.04049511728655,172.3975564643138,380831392.57,379416398.79999995,1414993.7700000405,220082237.0,210.9632423021163,210.9632423021163,98676546.09,98676546.09,0.0,46774284.0,179.68754777403396,179.15730262030957,479507938.65999997,478092944.89,1414993.769999981,266856521.0,ok
2009-10-02,171.0482649565743,170.39577582149468,378099331.47,376657015.14,1442316.330000043,221048329.0,209.03398111839647,209.03398111839647,97558324.58000001,97558324.58000001,0.0,46671036.0,177.67024662186842,177.13150474565035,475657656.0500001,474215339.72,1442316.330000043,267719365.0,ok
2009-10-05,172.64958445205647,171.99423879416054,385804242.75,384339801.71999997,1464441.030000031,223460858.0,212.1409657044425,212.1409657044425,99927007.77000001,99927007.77000001,0.0,47104060.0,179.5248453164205,178.98359220761947,485731250.52,484266809.49,1464441.0299999714,270564918.0,ok
2009-10-06,173.947978464264,173.27702517758593,388234741.88,386737240.28000003,1497501.5999999642,223190143.0,213.05627837736355,213.05627837736355,100722647.49000001,100722647.49000001,0.0,47275137.0,180.78379205271747,180.23011595795217,488957389.37,487459887.77000004,1497501.5999999642,270465280.0,ok
2009-10-07,175.07476406718283,174.40313650772816,394457626.25,392944394.95000005,1513231.2999999523,225308101.0,212.01618904495328,212.01618904495328,100590656.86,100590656.86,0.0,47444800.0,181.50064813059495,180.9458487886074,495048283.11,493535051.81000006,1513231.2999999523,272752901.0,ok
2009-10-08,172.21227533130727,171.54537077084643,388398640.02,386894538.04,1504101.9799999595,225534817.0,206.8807777940401,206.8807777940401,97319293.54,97319293.54,0.0,47041245.0,178.19537416312073,177.6435641586164,485717933.56,484213831.58000004,1504101.9799999595,272576062.0,ok
2009-10-09,173.5504511875989,172.8836534391354,393254706.30999994,391743783.4,1510922.9099999666,226593883.0,208.2125222733174,208.2125222733174,97752764.29,97752764.29,0.0,46948552.0,179.49956122895517,178.94720710883487,491007470.59999996,489496547.69,1510922.9099999666,273542435.0,ok
2009-10-12,174.68826463003967,174.04014711232594,399085661.13,397604998.37,1480662.7599999905,228455908.0,209.82586255837904,209.82586255837904,99066011.92000002,99066011.92000002,0.0,47213442.0,180.70622397811002,180.1691084953768,498151673.05,496671010.29,1480662.7599999905,275669350.0,ok
2009-10-13,174.8740197242438,174.23663091889753,400360448.97,398901196.93999994,1459252.0300000906,228942212.0,209.9613352752709,209.9613352752709,99394986.45000002,99394986.45000002,0.0,47339662.0,180.88607413311527,180.35789904552334,499755435.4200001,498296183.39,1459252.0300000906,276281874.0,ok
2009-10-14,176.6086976325477,175.96967819126962,407356337.64,405882408.99,1473928.6499999762,230654743.0,211.81237318587253,211.81237318587253,101395129.52,101395129.52,0.0,47870258.0,182.65917434104955,182.12998355217672,508751467.15999997,507277538.51,1473928.6499999762,278525001.0,ok
2009-10-15,174.93252626431635,174.33042595884675,399923548.32000005,398547051.36,1376496.9600000381,228615888.0,209.90351199774375,209.90351199774375,100801325.46000001,100801325.46000001,0.0,48022696.0,181.00326662314035,180.50568709533303,500724873.7800001,499348376.82000005,1376496.9600000381,276638584.0,ok
2009-10-16,175.6610694983176,175.07229595103956,403698548.64,402345448.45,1353100.1899999976,229816743.0,211.28750321885636,211.28750321885636,101783877.55,101783877.55,0.0,48173165.0,181.83481185583184,181.34806749891078,505482426.19,504129326.0,1353100.1899999976,277989908.0,ok
2009-10-19,176.95205322234128,176.35849482000353,409620197.85,408246190.0,1374007.8500000238,231486547.0,212.67325859500227,212.67325859500227,103082911.34,103082911.34,0.0,48470086.0,183.1366178739548,182.64582476958137,512703109.19000006,511329101.34000003,1374007.8500000238,279956633.0,ok
2009-10-20,176.28109822577804,175.69152659963544,408336670.39,406970989.56999993,1365680.8200000525,231639509.0,212.44544306645713,212.44544306645713,103573675.57,103573675.57,0.0,48753070.0,182.56914922131372,182.0820889628466,511910345.96,510544665.1399999,1365680.8200000525,280392579.0,ok
2009-10-21,175.43744910960453,174.86856190959665,408374115.15,407049889.28999996,1324225.8600000143,232774768.0,211.5371303911475,211.5371303911475,103259597.33,103259597.33,0.0,48813935.0,181.6953972333187,181.22512770691654,511633712.47999996,510309486.61999995,1324225.8600000143,281588703.0,ok
2009-10-22,172.77656433344822,172.23467949592754,403578311.55,402312555.58000004,1265755.969999969,233583943.0,207.76615910387807,207.76615910387807,100519910.56,100519910.56,0.0,48381272.0,178.7802875294387,178.3313825217767,504098222.11,502832466.14000005,1265755.969999969,281965215.0,ok
2009-10-23,173.7235744298316,173.16046676953127,409117586.3000001,407791472.4,1326113.9000000954,235499176.0,208.1111551744884,208.1111551744884,100573576.2,100573576.2,0.0,48326855.0,179.5787231721533,179.11149544983067,509691162.50000006,508365048.59999996,1326113.9000000954,283826031.0,ok
2009-10-26,172.6040653327863,172.03776057839477,406374276.89,405040984.51,1333292.3799999952,235437257.0,206.0226742546169,206.0226742546169,99359620.25,99359620.25,0.0,48227517.0,178.28575963401082,177.81573568242914,505733897.14,504400604.76,1333292.3799999952,283664774.0,ok
2009-10-27,172.38827724369233,171.83654606588453,407799645.15999997,406494476.49,1305168.669999957,236558803.0,205.961005711195,205.961005711195,99462678.58,99462678.58,0.0,48291995.0,178.08000795560346,177.62181416462101,507262323.73999995,505957155.07,1305168.669999957,284850798.0,ok
2009-10-28,169.32324628431016,168.78024090216326,400414322.57,399130227.58,1284094.9900000095,236479238.0,201.91343946642442,201.91343946642442,96904720.83000001,96904720.83000001,0.0,47993200.0,174.82152116262313,174.37012594169138,497319043.4,496034948.40999997,1284094.9900000095,284472438.0,ok
2009-10-29,164.88012831084296,164.3273159980886,384568711.35,383279324.20000005,1289387.1499999762,233241395.0,196.0354494012217,196.0354494012217,92104152.66,92104152.66,0.0,46983417.0,170.10373228834567,169.6436063127772,476672864.01,475383476.86,1289387.1499999762,280224812.0,ok
2009-10-30,164.13310976965371,163.57428817739356,381604912.39,380305667.74,1299244.6499999762,232497217.0,194.9086931538272,194.9086931538272,91250496.42999999,91250496.42999999,0.0,46817048.0,169.29153576169838,168.82638062542205,472855408.82,471556164.17,1299244.6499999762,279314265.0,ok
2009-11-02,164.43316159166778,163.86897529658015,381944191.78,380633703.82,1310487.9599999785,232279297.0,194.93189149956316,194.93189149956316,90970772.24000001,90970772.24000001,0.0,46667978.0,169.53560991768066,169.06581218977672,472914964.02,471604476.06,1310487.9599999785,278947275.0,ok
2009-11-03,164.87583643894305,164.30250114179643,384769249.02,383431261.62,1337987.3999999762,233369096.0,197.13250633542947,197.13250633542947,92171479.67999999,92171479.67999999,0.0,46756104.0,170.25984406258343,169.78220499262474,476940728.7,475602741.3,1337987.3999999762,280125200.0,ok
2009-11-04,168.84372376922954,168.2905101250017,395987409.12,394689962.98,1297446.1399999857,234528948.0,202.61432256885854,202.61432256885854,95533031.98,95533031.98,0.0,47150187.0,174.49657430253046,174.03596292639853,491520441.1,490222994.96000004,1297446.1399999857,281679135.0,ok
2009-11-05,167.37481753814635,166.8258796656672,392825971.9,391537623.65,1288348.25,234698372.0,200.96606745047646,200.96606745047646,94893867.94999999,94893867.94999999,0.0,47218851.0,173.00107977085173,172.54408454498716,487719839.84999996,486431491.59999996,1288348.25,281917223.0,ok
2009-11-06,167.6173681232067,167.0702501901334,393115277.96999997,391832114.89,1283163.0799999833,234531351.0,200.4442060614298,200.4442060614298,94824451.25,94824451.25,0.0,47307155.0,173.12741830245153,172.67213520497444,487939729.21999997,486656566.14,1283163.0799999833,281838506.0,ok
2009-11-09,168.54788794463929,168.00934889457412,395716286.34999996,394451905.79,1264380.5599999428,234779736.0,199.88776303825568,199.88776303825568,94846247.83999999,94846247.83999999,0.0,47449752.0,173.8168954868387,173.36889816063444,490562534.18999994,489298153.63,1264380.5599999428,282229488.0,ok
2009-11-10,169.6427467574254,169.10715914188324,396124621.53,394873996.64,1250624.8899999857,233505192.0,201.10928185774014,201.10928185774014,95511906.13,95511906.13,0.0,47492540.0,174.9610305253282,174.51596469469013,491636527.65999997,490385902.77,1250624.8899999857,280997732.0,ok
2009-11-11,170.98983789590537,170.47610777879044,399195597.71,397996235.2,1199362.5099999905,233461592.0,202.51635093699574,202.51635093699574,96497103.14,96497103.14,0.0,47649043.0,176.3336704959597,175.90701907809355,495692700.84999996,494493338.34,1199362.5099999905,281110635.0,ok
2009-11-12,170.79431441425254,170.27720134650238,399295974.71999997,398087028.34999996,1208946.3700000048,233787627.0,202.85112669008137,202.85112669008137,96451365.67,96451365.67,0.0,47547858.0,176.2121619283113,175.78244494113494,495747340.39,494538394.02,1208946.3700000048,281335485.0,ok
2009-11-13,171.13548496507246,170.62141967310305,400051584.05,398849889.18,1201694.8700000048,233763082.0,203.17604093837463,203.17604093837463,97138877.62,97138877.62,0.0,47810203.0,176.57586431539485,176.14908559240627,497190461.67,495988766.8,1201694.8700000048,281573285.0,ok
2009-11-16,173.84401342061045,173.31881140715066,407913288.22,406680937.01,1232351.2100000381,234643276.0,205.61282172756438,205.61282172756438,98898116.18,98898116.18,0.0,48099197.0,179.24841606658794,178.8125596503501,506811404.40000004,505579053.19,1232351.2100000381,282742473.0,ok
2009-11-17,171.84041399240783,171.31601197027518,401148132.27,399923956.38,1224175.8899999857,233442252.0,202.75126825983364,202.75126825983364,97559253.09,97559253.09,0.0,48117703.0,177.12298091537912,176.68819753505076,498707385.36,497483209.47,1224175.8899999857,281559955.0,ok
2009-11-18,173.45071246312332,172.92740052024672,408536766.15,407304184.48,1232581.669999957,235534787.0,206.80095647655398,206.80095647655398,101014743.82,101014743.82,0.0,48846362.0,179.17907419735474,178.74564825673448,509551509.96999997,508318928.3,1232581.669999957,284381149.0,ok
2009-11-19,173.91759777306487,173.40993463412065,412839142.99,411634071.06,1205071.9300000072,237376291.0,209.6298402158948,209.6298402158948,103470882.58,103470882.58,0.0,49358852.0,180.0651361280818,179.644862590143,516310025.57,515104953.64,1205071.9300000072,286735143.0,ok
2009-11-20,172.81175990500387,172.31687549740465,414964533.98,413776191.95000005,1188342.0299999714,240125171.0,209.5213038417884,209.5213038417884,104502624.34,104502624.34,0.0,49876849.0,179.1253586164676,178.7155883569363,519467158.32000005,518278816.2900001,1188342.0299999714,290002020.0,ok
2009-11-23,172.97806286977786,172.4905075336232,417710564.04,416533206.57,1177357.4700000286,241481814.0,209.3473516602868,209.3473516602868,105444607.91999999,105444607.91999999,0.0,50368255.0,179.2547706952915,178.8513589455413,523155171.96000004,521977814.49,1177357.4700000286,291850069.0,ok
2009-11-24,173.02823316216146,172.55023503476377,419462202.74,418303419.90000004,1158782.8399999738,242424138.0,209.0971333195102,209.0971333195102,106884614.47,106884614.47,0.0,51117207.0,179.30926125926146,178.91450159090877,526346817.21000004,525188034.37,1158782.8400000334,293541345.0,ok
2009-11-25,173.37553004546683,172.8900244646998,421600036.55,420419424.9,1180611.6500000358,243171592.0,208.2753446477323,208.2753446477323,106636137.11,106636137.11,0.0,51199597.0,179.44560928481354,179.04454705653956,528236173.66,527055562.01,1180611.6500000358,294371189.0,ok
2009-11-26,172.9708278287696,172.48465191640312,420269150.73,419087883.69000006,1181267.0399999619,242971116.0,208.33305302315085,208.33305302315085,107239686.96000001,107239686.96000001,0.0,51475119.0,179.15285542367354,178.75167283086506,527508837.69000006,526327570.6500001,1181267.0399999619,294446235.0,ok
2009-11-27,167.53049940010857,167.04350530204565,402616528.45000005,401446163.21000004,1170365.2400000095,240324317.0,202.2943206676103,202.2943206676103,103130939.36,103130939.36,0.0,50980640.0,173.61443932105834,173.2126729892894,505747467.81000006,504577102.57000005,1170365.2400000095,291304957.0,ok
2009-11-30,170.3640491124164,169.8845517771832,412525179.94000006,411364109.13,1161070.810000062,242143329.0,205.96925266856815,205.96925266856815,105816559.38000001,105816559.38000001,0.0,51374930.0,176.5960799460861,176.2005097304696,518341739.32000005,517180668.51,1161070.810000062,293518259.0,ok
2009-12-01,171.7004609537205,171.2297063757383,417892342.73,416746598.96000004,1145743.769999981,243384520.0,207.66249755545138,207.66249755545138,107683755.66999999,107683755.66999999,0.0,51855177.0,178.016744950121,177.62867255279698,525576098.4,524430354.63,1145743.769999981,295239697.0,ok
2009-12-02,172.48716491215887,172.01963701219637,421748994.78,420605840.61,1143154.169999957,244510364.0,208.45121594504042,208.45121594504042,108292386.96999998,108292386.96999998,0.0,51950950.0,178.7893923151133,178.40379253665455,530041381.74999994,528898227.58,1143154.169999957,296461314.0,ok
2009-12-03,171.9990637306697,171.5441640251223,421664106.89,420548898.03999996,1115208.8500000238,245154885.0,207.85193332334768,207.85193332334768,108876737.82,108876737.82,0.0,52381874.0,178.31102499506625,177.936211189287,530540844.71,529425635.85999995,1115208.8500000238,297536759.0,ok
2009-12-04,171.6184648587782,171.17184834524525,422260438.40999997,421161556.15999997,1098882.25,246046041.0,207.72045312720655,207.72045312720655,109184627.31,109184627.31,0.0,52563253.0,177.97338408361796,177.60538406751664,531445065.71999997,530346183.46999997,1098882.25,298609294.0,ok
